"year";"season";"gid";"designation";"seed_source_name";"cross_preferred_name";"cross_unique_id";"female_gid";"female_preferred_name";"female_line_name";"male_gid";"male_preferred_name";"male_line_name";"breeding_method_name";"study_name";"entry_code"
"2012";"DS";"3490155";"PR 37951-3B-37-1";"1669";"?/?";"IRIS 266-12789";"3803907";"PR 36828-38-1-1";;"3802145";"PR 35786-B-3-1-4";;"Single cross";"HB2012DS";"HB6052"
"2012";"DS";"3490424";"PR 37951-3B-37-1-2";"1670";"?/?";"IRIS 266-12791";"3803907";"PR 36828-38-1-1";;"3802145";"PR 35786-B-3-1-4";;"Single cross";"HB2012DS";"HB6053"
"2012";"DS";"3490428";"PR 37952-B-1-1-5";"1673";"PR 29740-B-26-1-2-1-1-1-1/C 6537-56-1";"IRIS 266-12818";"3489292";"PR 29740-B-26-1-2-1-1-1-1";;"2173668";"C 6537-56-1";;"Single cross";"HB2012DS";"HB6054"
"2012";"DS";"3490158";"PR 40078-B-12-2";"1745";"?/?";"IRIS 266-12797";;;;;;;"Unknown selection method";"HB2012DS";"HB6055"
"2012";"DS";"2731013";"SACG-4";"MTSI-1388";"SACG 4";"IRIS 251-35789";;;;;;;"Unknown selection method";"HB2012DS";"HB6056"
"2012";"DS";"1111266";"IRRI 146";"HB4962";"IRRI 134/IR 70479-45-2-3//IR 64680-81-2-2-1-3";"IRIS 18-293500";"761818";"IR 73885-1-4-3-2-1-6/IR 70479-45-2-3";"IR 03N135";"786294";"IR 64680-81-2-2-1-3";;"Three-way cross";"HB2012DS";"HB6057"
"2012";"DS";"1253989";"IRRI 154";"HB4963";"IR 73012-137-2-2-2/IRRI 104";"IRIS 18-375178";"651616";"IR 73012-137-2-2-2";"IR 04A421";"76174";"PSB RC 10 (IR 50404-57-2-2-3)";;"Single cross";"HB2012DS";"HB6058"
"2012";"DS";"76174";"IRRI 104";"HB4964";"IR 33021-39-2-2/IR 32429-47-3-2-2";"IRIS 10-76174";"61746";"IR 33021-39-2-2";;"61686";"IR 50404";;"Single cross";"HB2012DS";"HB6059"
"2012";"DS";"82290";"IRRI 105";"HB4965";"IR 24594-204-1-3-2-6-2/IR 28222-9-2-2-2-2";"IRIS 10-82290";"63326";"IR 24594-204-1-3-2-6-2";;"61723";"IR 28222-9-2-2-2-2";;"Single cross";"HB2012DS";"HB6060"
"2012";"DS";"94801";"IRRI 123";"HB4966";"IR 47761-27-1-3-6/IRRI 108";"IRIS 10-94801";"74718";"IR 47761-27-1-3-6";;"80172";"PSB RC 28 (IR 56381-139-2-2)";;"Single cross";"HB2012DS";"HB6061"
"2012";"DS";"1847271";"IR05F102";"F1901";;"IRIS 66-471004";"2452328";"IR 82809:227";"IR 05F102";"417794";"SWARNA";;"Backcross";"HB2012DS";"HB6062"
"2012";"DS";"2403712";"IR07F291";"F1902";"CR 1009*3/IR 49830-7-1-2-3";"IRIS 66-629095";"1329401";"IR 82327";"IR 07F291";"391008";"CR 1009";;"Backcross";"HB2012DS";"HB6063"
"2012";"DS";"2707528";"IR09F173";"F1905";"IRRI 119/IR02A464";"IRIS 199-37180";"86586";"IRRI 119";"IR 09F173";"1021423";"IR02A464";"IR 02A464";"Single cross";"HB2012DS";"HB6064"
"2012";"DS";"2847870";"IR09F436";"F1907";"CIHERANG/IRRI 149";"IRIS 253-799762";"2452019";"IR 87424";"IR 09F436";"2349314";"CIHERANG";;"Backcross";"HB2012DS";"HB6065"
"2012";"DS";"2853229";"IR09F437";"F1908";"IRRI 105*2/IRRI 149";"IRIS 253-799764";"2399017";"IR 86284";"IR 09F437";"82290";"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"Backcross";"HB2012DS";"HB6066"
"2012";"DS";"3034896";"IR10F109";"F1909";"IR 49830-7-1-2-3/2*IR07F101";"IRIS 199-54245";"2286632";"IR 85667";"IR 10F109";"2159598";"IR07F101";"IR 07F101";"Backcross";"HB2012DS";"HB6067"
"2012";"DS";"3035225";"IR10F187";"F1910";"IRRI 149/IR 75416-R-R-R-R-261-4//IR05N449";"IRIS 199-54574";"2286614";"IR 85685";"IR 10F187";"1401709";"IR05N449";"IR 05N449";"Three-way cross";"HB2012DS";"HB6068"
"2012";"DS";"3035241";"IR10F192";"F1911";"IR 66876-11-NDR 1-1-1-1/IR05F102//IRRI 149";"IRIS 199-54590";"2286600";"IR 85699";"IR 10F192";"2159583";"IRRI 149";"IR 07F102";"Three-way cross";"HB2012DS";"HB6069"
"2012";"DS";"3035261";"IR10F198";"F1912";"IR 68703-AC-24-1/IR05F102";"IRIS 199-54610";"621392";"IR 68703-AC-24-1";"IR 10F198";"1847271";"IR05F102";"IR 05F102";"Single cross";"HB2012DS";"HB6070"
"2012";"DS";"3035282";"IR10F203";"F1913";"IR 80410-B-197-4/IRRI 149";"IRIS 199-54631";"1603251";"IR 80410-B-197-4";"IR 10F203";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6071"
"2012";"DS";"3035358";"IR10F221";"F1915";"IRRI 123/IRRI 149";"IRIS 199-54707";"94801";"IRRI 123";"IR 10F221";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6072"
"2012";"DS";"3128640";"IR10F339";"F1916";"IR 70215-4-CPA 3-1-3-1/NSIC RC 158";"IRIS 253-895425";"675035";"IR 70215-4-CPA 3-1-3-1";"IR 10F339";"1111266";"NSIC RC 158";"IR 03N135";"Single cross";"HB2012DS";"HB6073"
"2012";"DS";"3128666";"IR10F365";"F1917";"IR 70215-4-CPA 3-1-3-1/NSIC RC 158";"IRIS 253-895451";"675035";"IR 70215-4-CPA 3-1-3-1";"IR 10F365";"1111266";"NSIC RC 158";"IR 03N135";"Single cross";"HB2012DS";"HB6074"
"2012";"DS";"3088816";"IR10F469";"F1920";"BR 11/IR 80410-B-197-4//IRRI 149";"IRIS 199-60149";"2399084";"IR 86217";"IR 10F469";"2159583";"IRRI 149";"IR 07F102";"Three-way cross";"HB2012DS";"HB6075"
"2012";"DS";"3088680";"IR10F501";"F1923";"IR 67469-1-2-NDR 1-1-1/IR06N227//SANTEPHEAP 3";"IRIS 199-60285";"2399047";"IR 86254";"IR 10F501";"311399";"SANTEPHEAP 3";;"Three-way cross";"HB2012DS";"HB6076"
"2012";"DS";"3088507";"IR10F548";"F1925";"IR 80410-B-197-4/IRRI 149//IR06F393";"IRIS 199-60458";"2399034";"IR 86267";"IR 10F548";"2037961";"IR06F393";"IR 06F393";"Three-way cross";"HB2012DS";"HB6077"
"2012";"DS";"3088468";"IR10F558";"F1926";"IR 80410-B-197-4/IRRI 149//NSIC RC 158";"IRIS 199-60497";"2399034";"IR 86267";"IR 10F558";"1111266";"NSIC RC 158";"IR 03N135";"Three-way cross";"HB2012DS";"HB6078"
"2012";"DS";"3088307";"IR10F595";"F1928";"IRRI 141/IRRI 149//NSIC RC 158";"IRIS 199-60658";"2399025";"IR 86276";"IR 10F595";"1111266";"NSIC RC 158";"IR 03N135";"Three-way cross";"HB2012DS";"HB6079"
"2012";"DS";"3088239";"IR10F616";"F1929";"SABITRI/2*IRRI 149";"IRIS 199-60726";"2399010";"IR 86291";"IR 10F616";"2159583";"IRRI 149";"IR 07F102";"Backcross";"HB2012DS";"HB6080"
"2012";"DS";"3088194";"IR10F627";"F1932";"IR 66876-11-NDR 1-1-1-1/IR07F293//NSIC RC 158";"IRIS 199-60771";"2399008";"IR 86293";"IR 10F627";"1111266";"NSIC RC 158";"IR 03N135";"Three-way cross";"HB2012DS";"HB6081"
"2012";"DS";"3088189";"IR10F629";"F1933";"IR 66876-11-NDR 1-1-1-1/IR07F293//NSIC RC 158";"IRIS 199-60776";"2399008";"IR 86293";"IR 10F629";"1111266";"NSIC RC 158";"IR 03N135";"Three-way cross";"HB2012DS";"HB6082"
"2012";"DS";"3088184";"IR10F630";"F1934";"IR 66876-11-NDR 1-1-1-1/IR07F293//NSIC RC 158";"IRIS 199-60781";"2399008";"IR 86293";"IR 10F630";"1111266";"NSIC RC 158";"IR 03N135";"Three-way cross";"HB2012DS";"HB6083"
"2012";"DS";"3087952";"IR10F699";"F1937";"IR 66876-11-NDR 1-1-1-1/IR07F294//IRRI 105";"IRIS 199-61013";"2399007";"IR 86294";"IR 10F699";"82290";"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"Three-way cross";"HB2012DS";"HB6084"
"2012";"DS";"447391";"IRRI 119";"F1938";"IR 43581-57-3-3-6/IR 26940-20-3-3-3-1//KHAO DAWK MALI 105";"IRIS 1-2333";"67382";"IR 55018";;"1709";"KHAO DAWK MALI 105";;"Three-way cross";"HB2012DS";"HB6085"
"2012";"DS";"3397258";"ASD 1";"HB5022";"KARASAMBA RED";"IRIS 179-1002555";;;;;;;"Unknown selection method";"HB2012DS";"HB6086"
"2012";"DS";"2349314";"CIHERANG";"HB5024";"IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3//IR 5657-33-2-1/IR 2061-465-1-5-5";"IRIS 150-919";"885131";"IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3";;"50533";"IR 64";;"Complex cross";"HB2012DS";"HB6087"
"2012";"DS";"312339";"INMAYEBAW";"HB5026";"INMAYEBAW";"IRIS 4-31182";;;;;;;"Landrace population";"HB2012DS";"HB6088"
"2012";"DS";"2249307";"IR06F148";"HB5027";"KHAO HLAN ON/IR 77077-B-28-1-2";"IRIS 120-12885";"1210652";"KHAO HLAN ON";"IR 06F148";"1193026";"IR 77077-B-28-1-2";;"Single cross";"HB2012DS";"HB6089"
"2012";"DS";"2037961";"IR06F393";"HB5029";"KHAO HLAN ON/IR 77077-B-28-1-2";"IRIS 66-507190";"1210652";"KHAO HLAN ON";"IR 06F393";"1193026";"IR 77077-B-28-1-2";;"Single cross";"HB2012DS";"HB6090"
"2012";"DS";"2291789";"IR06F459";"HB5031";"KHAO HLAN ON/2*IR 77077-B-28-1-2";"IRIS 199-3535";"1193424";"IR 81159";"IR 06F459";"1193026";"IR 77077-B-28-1-2";;"Backcross";"HB2012DS";"HB6091"
"2012";"DS";"2159583";"IRRI 149";"HB4971";"IR 40931-33-1-3-2/3*IR 64";"IRIS 66-541973";"1329406";"IR 82332";"IR 07F102";"50533";"IR 64";;"Backcross";"HB2012DS";"HB6092"
"2012";"DS";"2549203";"IR07F297";"HB5034";"KHAIYAN/MAHSURI//IR05F101";"IRIS 179-680163";"1939664";"IR 83547";"IR 07F297";"1847260";"IR05F101";"IR 05F101";"Three-way cross";"HB2012DS";"HB6093"
"2012";"DS";"3035358";"IR10F221";"HB5007";"IRRI 123/IRRI 149";"IRIS 199-54707";"94801";"IRRI 123";"IR 10F221";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6094"
"2012";"DS";"3128680";"IR10F379";"HB5012";"IR00A117/IRRI 149";"IRIS 253-895465";"506267";"IR00A117";"IR 10F379";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6095"
"2012";"DS";"3128683";"IR10F382";"HB5013";"IR00A117/IRRI 149";"IRIS 253-895468";"506267";"IR00A117";"IR 10F382";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6096"
"2012";"DS";"3128689";"IR10F388";"HB5014";"IRRI 143/IRRI 149";"IRIS 253-895474";"863057";"IRRI 143";"IR 10F388";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6097"
"2012";"DS";"3128703";"IR10F402";"HB5015";"IRRI 127/IRRI 149";"IRIS 253-895488";"501558";"IR 69726-29-1-2-2-2 (MATATAG 2)";"IR 10F402";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6098"
"2012";"DS";"3154372";"IR 87707-446-B-B-B";"HB5040";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384095";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2012DS";"HB6099"
"2012";"DS";"2691308";"IR 88633:1-66-B-1-B";"HB5043";"IR 64/SABITA";"IRIS 245-26334";"50533";"IR 64";;"432961";"SABITA (NC 492)";"NC 492";"Single cross";"HB2012DS";"HB6100"
"2012";"DS";"2691310";"IR 88633:1-67-B-1-B";"HB5044";"IR 64/SABITA";"IRIS 245-26336";"50533";"IR 64";;"432961";"SABITA (NC 492)";"NC 492";"Single cross";"HB2012DS";"HB6101"
"2012";"DS";"2691840";"IR 88633:20-69-B-1-B";"HB5045";"IR 64/SABITA";"IRIS 245-26626";"50533";"IR 64";;"432961";"SABITA (NC 492)";"NC 492";"Single cross";"HB2012DS";"HB6102"
"2012";"DS";"2691417";"IR 88633:5-138-B-1-B";"HB5046";"IR 64/SABITA";"IRIS 245-26540";"50533";"IR 64";;"432961";"SABITA (NC 492)";"NC 492";"Single cross";"HB2012DS";"HB6103"
"2012";"DS";"2995705";"IR 93312-30-101-20-13-64-21";"HB5048";"IR 64*4/KHAO HLAN ON";"IRIS 253-841023";"2888483";"IR64*3/KHAO HLAN ON";;"50533";"IR 64";;"Backcross";"HB2012DS";"HB6104"
"2012";"DS";"3166329";"IR 93312-30-101-20-3-66-6";"HB5049";"IR 64*4/KHAO HLAN ON";"IRIS 253-905475";"2888483";"IR64*3/KHAO HLAN ON";;"50533";"IR 64";;"Backcross";"HB2012DS";"HB6105"
"2012";"DS";"2723451";"IR10L137";"HB5039";"IR 70181-3-PMI 1-UBN 1-B-1-1/IRRI 163";"IRIS 211-1349162";"597105";"IR 70181-3-PMI 1-UBN 1-B-1-1";"IR 10L137";"1189517";"IRRI 163";;"Single cross";"HB2012DS";"HB6106"
"2012";"DS";"2723286";"IR10L149";"HB5038";"IR 70181-32-PMI 1-1-5-1/IR 71700-247-1-1";"IRIS 211-1349327";"675101";"IR 70181-32-PMI 1-1-5-1";"IR 10L149";"438678";"IR 71700-247-1-1";;"Single cross";"HB2012DS";"HB6107"
"2012";"DS";"3397260";"IR 50";"HB5051";"IR 2153-14-1-6-2/IR 28//IR 36";"IRIS 179-1002557";"11123";"IR 7531";;"11105";"IR 36";;"Three-way cross";"HB2012DS";"HB6108"
"2012";"DS";"3397261";"IR 66";"HB5053";"IR 13240-108-2-2-3/IR 9129-209-2-2-2-1";"IRIS 179-1002558";"40734";"IR 13240-108-2-2-3";;"34752";"IR 9129-209-2-2-2-1";;"Single cross";"HB2012DS";"HB6109"
"2012";"DS";"3396767";"KALA RATA 1-24";"HB5054";"RATA";"IRIS 179-1001972";;;;;;;"Unknown";"HB2012DS";"HB6110"
"2012";"DS";"3396761";"KHAIYAN";"HB5057";"KHAIYAN";"IRIS 179-1001966";;;;;;;"Unknown selection method";"HB2012DS";"HB6111"
"2012";"DS";"3396758";"KHO";"HB5059";"KHO";"IRIS 179-1001963";;;;;;;"Unknown selection method";"HB2012DS";"HB6112"
"2012";"DS";"3397273";"IR 97703-457-42-13";"HB5077";"IR 93312-30-101-20-13-64-13/IR 84194-139";"IRIS 179-1002568";"3397269";"IR 93312-30-101-20-13-64-13";;"2398502";"IR 84194-139";"IR 07F102";"Single cross";"HB2012DS";"HB6113"
"2012";"DS";"3397274";"IR 97703-468-21-39";"HB5078";"IR 93312-30-101-20-13-64-13/IR 84194-139";"IRIS 179-1002569";"3397269";"IR 93312-30-101-20-13-64-13";;"2398502";"IR 84194-139";"IR 07F102";"Single cross";"HB2012DS";"HB6114"
"2012";"DS";"3397262";"MANAWTHUKHA";"HB5060";"MAHSURI/.";"IRIS 179-1002559";"228279";"MAHSURI";;;;;"Natural variant";"HB2012DS";"HB6115"
"2012";"DS";"501558";"IRRI 127";"demo";"IR 52256-84-2-3/IR 72//IR 1561-228-3*2/UTRI MERAH";"IRIS 9-501558";"88926";"IR 61009-37-2-1-2";;"88892";"IR 69705";;"Complex cross";"HB2012DS";"HB6116"
"2012";"DS";"506265";"IRRI 134";"demo";"IR 64*2/YALAMAN";"IRIS 16-2736";"303396";"IR 64/O RUFIPOGON (105908)";"IR 02W108";"50533";"IR 64";;"Backcross";"HB2012DS";"HB6117"
"2012";"DS";"3396760";"MA ZHAN (RED)";"HB5062";"MA ZHAN (RED)";"IRIS 179-1001965";;;;;;;"Accession into genebank";"HB2012DS";"HB6118"
"2012";"DS";"2349361";"MEKONGGA";"HB5064";"A 2790/2*IR 64";"IRIS 150-917";"883233";"A 2790/IR 64";;"50533";"IR 64";;"Backcross";"HB2012DS";"HB6119"
"2012";"DS";"1356053";"MTU 1010";"HB5176";"MTU 1010";"IRIS 103-170304";;;;;;;;"HB2012DS";"HB6120"
"2012";"DS";"3551866";"NANHI";"IRGC 74769";"NANHI";"IRIS 179-1075477";;;;;;;"Collected sample";"HB2012DS";"HB6121"
"2012";"DS";"3397265";"NSICRC 112";"HB5065";"IR 1561*2/O BARTHII//4*IR 64";"IRIS 179-1002562";"93422";"IR 1561*2/O BARTHII//3*IR 64";;"50533";"IR 64";;"Backcross";"HB2012DS";"HB6122"
"2012";"DS";"2398498";"NSIC RC 146";"HB5066";"NEKKEN 1/BPI RI 10";"IRIS 150-932";"989289";"NEKKEN 1";;"401755";"MRC 2350-2327 (BPI RI-10)";;"Single cross";"HB2012DS";"HB6123"
"2012";"DS";"1876209";"OM 4498";"HB5131";"IR 64*2/OMCS 2000";"IRIS 109-4905";"1876179";"IR 64/OMCS 2000";;"50533";"IR 64";;"Backcross";"HB2012DS";"HB6124"
"2012";"DS";"3381470";"PH 218-5-3-1";"HB5068";"IR 64-NIL 14/4*IR 64";"IRIS 251-66536";"3622578";"IR 64/NIL 14-4//IR 64";;"3621230";"IR 64";;"Backcross";"HB2012DS";"HB6125"
"2012";"DS";"403538";"SAN HUANG ZHAN NO 2";"HB5074";"IR 9965-48-2/TUAN HUANG ZHAN";"IRIS 4-28608";"43835";"IR 9965-48-2";;"311301";"TUAN HUANG ZHAN";;"Single cross";"HB2012DS";"HB6126"
"2012";"DS";"3396762";"TKM 9";"HB5079";"TKM 7/IR 8";"IRIS 179-1001967";"434545";"TKM 7";;"715";"IR 8";"DW 301";"Single cross";"HB2012DS";"HB6127"
"2012";"DS";"2351855";"CENTAURO";"HB5080";"ECIA 38-2-4-2-5-6/CT 8222-7-6-2P-1X//FB 7-3-1-6-1-M";"IRIS 146-15785";"2351813";"ECIA 38-2-4-2-5-6/CT 8222-7-6-2P-1X";;"574578";"FB 7-3-1-6-1-M";;"Three-way cross";"HB2012DS";"HB6128"
"2012";"DS";"2351848";"COLOMBIA XXI";"HB5081";"P 5413-8-3-5-11/CT 9145-4-15-1-1";"IRIS 146-15784";"178946";"P 5413-8-3-5-11";;"2277019";"CT 9145-4-15-1-1";;"Single cross";"HB2012DS";"HB6129"
"2012";"DS";"3211766";"DASAN";"HB5082";"DASAN";"IRIS 266-8808";;;;;;;"Unknown selection method";"HB2012DS";"HB6130"
"2012";"DS";"96291";"DULAR";"HB5083";"DUMAI/LARKOCH";"IRIS 10-96291";"306213";"DUMAI";;"420265";"LARKOCH";;"Single cross";"HB2012DS";"HB6131"
"2012";"DS";"3282728";"FEDEARROZ 2000";"11 WS INGER SI";"P 3084-F4-56-2-2/P 3844-F3-19-1-1B-1X//CT 8154-1-9-2";"IRIS 266-9710";"179944";"CT 9642";;"180594";"CT 8154-1-9-2";;"Three-way cross";"HB2012DS";"HB6132"
"2012";"DS";"3282864";"FEDEARROZ 21";"11 WS INGER SI";"FEDEARROZ 21";"IRIS 266-9709";;;;;;;"Unknown";"HB2012DS";"HB6133"
"2012";"DS";"3282729";"FEDEARROZ 473";"11 WS INGER SI";"FEDEARROZ 473";"IRIS 266-9711";;;;;;;"Accession into genebank";"HB2012DS";"HB6134"
"2012";"DS";"3282863";"FEDEARROZ MOCARE";"11 WS INGER SI";"FEDEARROZ MOCARE";"IRIS 266-9708";;;;;;;"Unknown";"HB2012DS";"HB6135"
"2012";"DS";"417200";"GIZA 178";"HB5086";"GIZA 175/MILYANG 49";"IRIS 4-31565";"412679";"GIZA 175";;"190662";"MILYANG 49 (SUJUNGBYEO)";;"Single cross";"HB2012DS";"HB6136"
"2012";"DS";"95590";"IDSA 77";"HB5087";"IDSA 77";"IRIS 10-95590";;;;;;;"Unknown selection method";"HB2012DS";"HB6137"
"2012";"DS";"10790";"IR 2006-P12-12-2-2";"HB5097";"IR 1103-15-8-4-2-2-3/IR 1163-124-1-3///IR 22//MUDGO/IR 8";"IRIS 10-10790";"3299";"IR 1870";;"2723";"IR 1614";;"Complex cross";"HB2012DS";"HB6138"
"2012";"DS";"21263";"IR 2307-247-2-2-3";"HB5088";"CR 94-13/IR 1561-228-3-3";"IRIS 10-21263";"3730";"CR 94-13";;"4183";"IR 1561-228-3-3";;"Single cross";"HB2012DS";"HB6139"
"2012";"DS";"2440173";"IR 6 (PAKISTAN)";"HB5089";"SIAM 29/DEE GEO WOO GEN";"IRIS 150-2068";"14";"SIAM 29 (ACC 42)";;"2";"DEE GEO WOO GEN";;"Single cross";"HB2012DS";"HB6140"
"2012";"DS";"433773";"IR 72";"HB5090";"IR 19661-9-2-3-3/IR 15795-199-3-3//IR 9129-209-2-2-2-1";"IRIS 3-6049";"40911";"IR 32445";;"34752";"IR 9129-209-2-2-2-1";;"Three-way cross";"HB2012DS";"HB6141"
"2012";"DS";"2869047";"IR10C112";"HB5091";"IR 6/IDSA 77";"IRIS 300-18167";"352286";"IR 6";"IR 10C112";"95590";"IDSA 77";;"Single cross";"HB2012DS";"HB6142"
"2012";"DS";"2869045";"IR10C114";"11DS OYT";"IR 6/IDSA 77";"IRIS 300-18169";"352286";"IR 6";"IR 10C114";"95590";"IDSA 77";;"Single cross";"HB2012DS";"HB6143"
"2012";"DS";"2868964";"IR10C126";"HB5092";"IR 64/IR 2006-P12-12-2-2";"IRIS 300-18250";"50533";"IR 64";"IR 10C126";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6144"
"2012";"DS";"2868920";"IR10C135";"11DS OYT";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18294";"312471";"SUPER BASMATI";"IR 10C135";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6145"
"2012";"DS";"2868888";"IR10C140";"11DS OYT";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18326";"312471";"SUPER BASMATI";"IR 10C140";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6146"
"2012";"DS";"2868884";"IR10C141";"11DS OYT";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18330";"312471";"SUPER BASMATI";"IR 10C141";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6147"
"2012";"DS";"2868867";"IR10C144";"11DS OYT";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18347";"312471";"SUPER BASMATI";"IR 10C144";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6148"
"2012";"DS";"2868866";"IR10C145";"HB5093";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18348";"312471";"SUPER BASMATI";"IR 10C145";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6149"
"2012";"DS";"2868865";"IR10C146";"HB5094";"SUPER BASMATI/IR 2006-P12-12-2-2";"IRIS 300-18349";"312471";"SUPER BASMATI";"IR 10C146";"10790";"IR 2006-P12-12-2-2";;"Single cross";"HB2012DS";"HB6150"
"2012";"DS";"2868782";"IR10C168";"11DS OYT";"CT 6946-9-1-2-M-1P/IRRI 123";"IRIS 300-18432";"386170";"CT 6946-9-1-2-M-1P";"IR 10C168";"94801";"IRRI 123";;"Single cross";"HB2012DS";"HB6151"
"2012";"DS";"2868779";"IR10C171";"HB5095";"CT 6946-9-1-2-M-1P/IRRI 123";"IRIS 300-18435";"386170";"CT 6946-9-1-2-M-1P";"IR 10C171";"94801";"IRRI 123";;"Single cross";"HB2012DS";"HB6152"
"2012";"DS";"2868747";"IR10C177";"11DS OYT";"IR 2344-P1 PB-9-3-2B/IR 64";"IRIS 300-18467";"409923";"IR 2344-P1 PB-9-3-2B";"IR 10C177";"50533";"IR 64";;"Single cross";"HB2012DS";"HB6153"
"2012";"DS";"522507";"IR 8866-30-3-1-4-2";"HB5096";"BARKAT/IR 2053-362-1-4";"IRIS 30-2593";"400157";"BARKAT";;"8843";"IR 2053-362-1-4";;"Single cross";"HB2012DS";"HB6154"
"2012";"DS";"420700";"N 22";"HB5099";"N 22";"IRIS 3-555";;;;;;;"Unknown selection method";"HB2012DS";"HB6155"
"2012";"DS";"1006237";"PSB RC 94";"HB5100";"IR 44535-22-3-3-3/IR 8866-30-3-1-4-2";"IRIS 40-172696";"75331";"IR 44535-22-3-3-3";;"522507";"IR 8866-30-3-1-4-2";;"Single cross";"HB2012DS";"HB6156"
"2012";"DS";"40734";"IR 13240-108-2-2-3";"HB5102";"IR 30 (BPH S)/BABAWEE//IR 36";"IRIS 10-40734";"18146";"IR 30 (BPH S)/BABAWEE";;"11105";"IR 36";;"Three-way cross";"HB2012DS";"HB6157"
"2012";"DS";"3570081";"SOM CAU 70 A";"HB5103";"SOM CAU 70 A";"IRIS 179-1076912";;;;;;;"Unknown";"HB2012DS";"HB6158"
"2012";"DS";"312471";"SUPER BASMATI";"HB5104";"BAS 320/IR 661";"IRIS 4-31586";"263887";"BAS 320";;"961";"IR 661";;"Single cross";"HB2012DS";"HB6159"
"2012";"DS";"94428";"WAB 56-125";"HB5107";"IDSA 6/IAC 164";"IRIS 10-94428";"393281";"IDSA 6 (IRAT 216)";;"435086";"IAC 164";;"Single cross";"HB2012DS";"HB6160"
"2012";"DS";"311659";"WAB 96-1-1";"HB5108";"ITA 257/YS 121";"IRIS 4-29363";"412078";"ITA 257";;"312432";"YS 121";;"Single cross";"HB2012DS";"HB6161"
"2012";"DS";"3021693";"A 69-1";"HB5109";"BG 94-1/POKKALI";"IRIS 125-60919";"382215";"BG 94-1";;"303835";"POKKALI";;"Single cross";"HB2012DS";"HB6162"
"2012";"DS";"3570080";"AZUCENA";"IRGC 328";"AZUCENA";"IRIS 179-1076911";;;;;;;"Single plant selection";"HB2012DS";"HB6163"
"2012";"DS";"2740022";"BINADHAN 7";"HB5113";"TAI NGUYEN/.";"IRIS 251-35967";"91349";"TAI NGUYEN";;;;;"Induced mutation population";"HB2012DS";"HB6164"
"2012";"DS";"415506";"BR 28";"HB5114";"BR 6/PURBACHI";"IRIS 4-26871";"378507";"BR 6";;"4210";"PURBACHI";;"Single cross";"HB2012DS";"HB6165"
"2012";"DS";"419014";"BR 29";"HB5115";"BG90-2/BR 10";"IRIS 4-20400";"10587";"BG90-2";;"414043";"BR 10 (BR 51-46-5)";;"Single cross";"HB2012DS";"HB6166"
"2012";"DS";"2173362";"CAPSULE";"HB5116";"CAPSULE";"IRIS 146-1728";;;;;;;"Unknown selection method";"HB2012DS";"HB6167"
"2012";"DS";"3551872";"CHERIVIRUPPU";"HB5117";"CHERIVIRUPPU";"IRIS 179-1075483";;;;;;;"Unknown selection method";"HB2012DS";"HB6168"
"2012";"DS";"2349314";"CIHERANG";"HB5118";"IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3//IR 5657-33-2-1/IR 2061-465-1-5-5";"IRIS 150-919";"885131";"IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3";;"50533";"IR 64";;"Complex cross";"HB2012DS";"HB6169"
"2012";"DS";"3551791";"CSR 36";"HB5119";"CSR 13/PANVEL 2//IR 36";"IRIS 179-1075502";"2528604";"CSR 13/PANVEL 2";;"11105";"IR 36";;"Three-way cross";"HB2012DS";"HB6170"
"2012";"DS";"1192884";"IR 66946-3R-178-1-1";"HB5120";"IR 29/POKKALI B";"IRIS 66-333787";"11848";"IR 29";;"81222";"POKKALI B";;"Single cross";"HB2012DS";"HB6171"
